condition_id,model_tag,method,k,seed,example_id,nlq,va,em,ex,ts,source_json
llama_qlora_k3,llama,qlora,3,57,68,Which customers in Germany have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,69,Which customers in Germany have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,70,List orders and totals for customers in Germany.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,71,List customers in Germany.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,72,How many orders from customers in UK have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,73,How many orders from customers in UK have status 'Cancelled'?,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,74,How many orders from customers in UK have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,75,How many orders from customers in UK have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,76,How many orders from customers in UK have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,77,How many orders from customers in UK have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,78,Which customers in UK have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,79,Which customers in UK have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,80,List orders and totals for customers in UK.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,81,List customers in UK.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,82,How many orders from customers in Spain have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,83,How many orders from customers in Spain have status 'Cancelled'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,84,How many orders from customers in Spain have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,85,How many orders from customers in Spain have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,86,How many orders from customers in Spain have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,87,How many orders from customers in Spain have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,88,Which customers in Spain have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,89,Which customers in Spain have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,90,List orders and totals for customers in Spain.,False,False,False,,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,91,List customers in Spain.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,92,How many orders from customers in Australia have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,93,How many orders from customers in Australia have status 'Cancelled'?,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,94,How many orders from customers in Australia have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,95,How many orders from customers in Australia have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,96,How many orders from customers in Australia have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,97,How many orders from customers in Australia have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,98,Which customers in Australia have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,99,Which customers in Australia have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,100,List orders and totals for customers in Australia.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,101,List customers in Australia.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,102,How many orders from customers in Canada have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,103,How many orders from customers in Canada have status 'Cancelled'?,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,104,How many orders from customers in Canada have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,105,How many orders from customers in Canada have status 'Disputed'?,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,106,How many orders from customers in Canada have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,107,How many orders from customers in Canada have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,108,Which customers in Canada have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,109,Which customers in Canada have credit limits above 100000?,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,110,List orders and totals for customers in Canada.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,111,List customers in Canada.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,112,How many orders from customers in Japan have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,113,How many orders from customers in Japan have status 'Cancelled'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,114,How many orders from customers in Japan have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,115,How many orders from customers in Japan have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,116,How many orders from customers in Japan have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,117,How many orders from customers in Japan have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,118,Which customers in Japan have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,119,Which customers in Japan have credit limits above 100000?,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,120,List orders and totals for customers in Japan.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,121,List customers in Japan.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,122,How many orders from customers in Italy have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,123,How many orders from customers in Italy have status 'Cancelled'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,124,How many orders from customers in Italy have status 'On Hold'?,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,125,How many orders from customers in Italy have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,126,How many orders from customers in Italy have status 'In Process'?,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,127,How many orders from customers in Italy have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,128,Which customers in Italy have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,129,Which customers in Italy have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,130,List orders and totals for customers in Italy.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,131,List customers in Italy.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,132,How many orders from customers in Norway have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,133,How many orders from customers in Norway have status 'Cancelled'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,134,How many orders from customers in Norway have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,135,How many orders from customers in Norway have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,136,How many orders from customers in Norway have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,137,How many orders from customers in Norway have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,138,Which customers in Norway have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,139,Which customers in Norway have credit limits above 100000?,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,140,List orders and totals for customers in Norway.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,141,List customers in Norway.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,142,What is the average order total for orders with status Shipped?,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,143,What is the average order total for orders with status Cancelled?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,144,What is the average order total for orders with status On Hold?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,145,What is the average order total for orders with status Disputed?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,146,What is the average order total for orders with status In Process?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,147,What is the average order total for orders with status Resolved?,False,False,False,,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,148,List payments made after 2003 that are over 5000.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,149,What is the average payment amount in 2003?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,150,Find orders placed between 2003 and 2003.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,151,Which customers have no payments after 2003?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,152,List payments made after 2004 that are over 5000.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,153,What is the average payment amount in 2004?,False,False,False,,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,154,Find orders placed between 2004 and 2004.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,155,Which customers have no payments after 2004?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,156,List payments made after 2005 that are over 5000.,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,157,What is the average payment amount in 2005?,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,158,Find orders placed between 2005 and 2005.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,159,Which customers have no payments after 2005?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,160,Show the top 5 products by sales amount in the Classic Cars line ordered.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,161,Show the top 5 products by sales amount in the Vintage Cars line ordered.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,162,Show the top 5 products by sales amount in the Motorcycles line ordered.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,163,Show the top 5 products by sales amount in the Trains line ordered.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,164,Show the top 5 products by sales amount in the Planes line ordered.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,165,Show the top 5 products by sales amount in the Ships line ordered.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,166,Show the top 5 products by sales amount in the Trucks and Buses line ordered.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,167,Show the top 10 products by sales amount ordered.,False,False,False,,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,168,List products supplied by Min Lin Diecast.,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,169,List products supplied by Autoart Studio Design.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,170,List products supplied by Highway 66 Mini Classics.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,171,List products supplied by Red Start Diecast.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,172,List products supplied by Classic Metal Creations.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,173,How many employees work in each office?,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,174,Show 5 orders with the highest number of line items.,True,False,True,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,175,Show 10 orders with the highest number of line items.,True,False,True,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,176,Find orders where the customer has never made a payment.,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,177,Count Shipped orders for USA with totals over 50000.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,178,Count Cancelled orders for France with totals over 50000.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,179,Count On Hold orders for Germany with totals over 50000.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,180,Count Disputed orders for UK with totals over 50000.,True,True,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,181,Count In Process orders for Spain with totals over 50000.,False,False,False,,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,182,Count Resolved orders for Australia with totals over 50000.,False,False,False,,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,183,Count Shipped orders for Canada with totals over 50000.,False,False,False,,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,184,Count Cancelled orders for Japan with totals over 50000.,True,False,True,1.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,185,Count On Hold orders for Italy with totals over 50000.,True,False,False,0.0,llama_qlora_k3_seed57.json
llama_qlora_k3,llama,qlora,3,57,186,Count Disputed orders for Norway with totals over 50000.,True,False,True,1.0,llama_qlora_k3_seed57.json
